,Index,Tamil,English
1388,1388,"தொடரும் கேள்விகள், சந்தேகங்கள், வதந்திகள்...பாவனியின் ஒரே பதில்.. இதை எதிர்பார்க்கலையே ரசிகர்கள் ","Continual questions, doubts, rumours... Bhavani's only answer.. Fans don't expect this"
1389,1389, குக் வித் கோமாளியில் யாரும் செய்யாததை முதல்முறையாக செய்த ஸ்ருதிகா... கொண்டாடும் போட்டியாளர்கள் , Shruthika does something no one else has done for the first time on Cook with Komali... the contestants celebrate
1390,1390,முத்தக்காட்சி சர்ச்சைக்கு முற்றுப்புள்ளி வைத்த பாவனி... அங்கு நடந்ததே வேறாம் , Bhavani put an end to the Muthakshi controversy... What happened there was different
1391,1391,அரசியலுக்கு வந்துவிட்டால் கோபப்படக் கூடாது! ஸ்டாலினை போல் எடுத்ததும் நான் தலைவராகவில்லை! EPS பேச்சு! ," If you come to politics, don't be angry! I'm not a leader when I take it like Stalin! EPS talk!"
1392,1392,2 ஹெலிகாப்டர் வந்தும் பயனில்லை! கேரள மலையில் சிக்கியிருந்த இளைஞர் மீட்கப்பட்டது எப்படி? பரபர வீடியோ , helicopters come to no avail! How was the youth trapped in the Kerala hills rescued? Exciting video
1393,1393,"""தண்ணீர் கொடுங்க சார்"".. கேரளாவில் மலைமுகட்டில் சிக்கிய இளைஞர்.. எப்படி நடந்தது? பரபர பின்னணி! "," ""Give me water, sir"". Exciting background!"
1394,1394,"""சக்சஸ்"".. களமிறங்கிய ஆர்மி.. கேரள மலையில் சிக்கிய இளைஞர் வெற்றிகரமாக மீட்பு.. பரபரத்த ஆபரேஷன்! "," ""Success"".. The Army launched.. Successful rescue of the youth trapped in the hills of Kerala.. Paraparatha Operation!"
1395,1395,பிராமணர்கள் கால்களை கழுவிய பக்தர்.. வெடித்த சர்ச்சை.. கேரளா உயர்நீதிமன்றம் தாமாக முன்வந்து விசாரணை!, devotee who washed the feet of Brahmins.. The controversy erupted.. The Kerala High Court took the initiative to investigate!
1396,1396,"ராமஜெயம் கொலையில் விலகாத மர்மம்... சிபிசிஐடி,சிபிஐ, எஸ்ஐடி விசாரணை வரை கடந்து வந்த பாதை "," Ramajayam murder is an unsolved mystery... The path taken by CBCID, CBI, SIT till investigation"
1397,1397,அதிமுக - பாஜக ஒரே நாணயத்தின் இரு பக்கங்கள்..இருவராலும் தமிழகத்திற்கு அவமானம் - விளாசிய கனிமொழி எம்பி , AIADMK-BJP are two sides of the same coin..Both are a disgrace to Tamil Nadu - Vlasiya Kanimozhi MP
1398,1398,முதல்வர் காணொலியில் பேசுகிறார்! உதயநிதி துபாயில் இருக்கிறார்!எல்லா ஓட்டும் பாஜகவுக்குதான்..அண்ணாமலை ,Chief Minister speaks on video! Udhayanidhi is in Dubai! All the driving is for BJP.. Annamalai
1399,1399,பாஜக இன்னும் பாடம் கற்கவில்லை! திமுக பணிகளை பழனிசாமி கோஷ்டியால் தாங்க முடியவில்லை! ஸ்டாலின் பரப்புரை, BJP still hasn't learned its lesson! Palaniswami's party could not bear DMK's work! Stalin's propaganda
1400,1400,"மாசி மாத ராசி பலன் 2022: ரிஷபம், மிதுன ராசிக்காரர்களுக்கு மாசியில் அதிர்ஷ்டம் தேடி வரும் "," Masi Month Rasi Result 2022: Taurus, Gemini natives will find fortune in Masi"
1401,1401, ஹிஜாப்.. இஸ்லாமிய மாணவியருக்கு மிரட்டல் கால்! போன் நம்பரை லீக் செய்த கல்லூரி? கர்நாடகாவில் கொடுமை! ,Hijab .. Threat to Muslim students! College that leaked the phone number? Cruelty in Karnataka!
1402,1402,"""காவி"" திகில் திட்டம்.. உடுப்பி கல்லூரியில் நடந்தது என்ன, எப்படி திரண்டார்கள் இந்துத்துவா மாணவர்கள்?"," ""Kavi"" horror project.. What happened in Udupi College, how Hindutva students gathered?"
1403,1403,"""பயப்படாதீங்க.. விஎச்பி உங்க கூட இருக்கும்.."" இந்துத்துவா மாணவர்களிடம் பேசிய 3 பேர்.. லீக்கான வீடியோ "," ""Don't be afraid.. VHP will be with you.. 3 people who spoke to Hindutva students.. Video for League"
